text,label,language,confidence_score
Emergency response needed for forest fire at Sarbet,Fire Force,english,0.97
Police assistance required for fight at the Church,Police,english,0.87
"URGENT: home invasion reported at the Bridge, send officers",Police,english,0.9
Police emergency: identity theft at Summit,Police,english,0.92
Emergency response needed for forest fire at the Roundabout,Fire Force,english,0.89
Fire alarm: structure fire at the Office,Fire Force,english,0.95
Emergency response needed for brush fire at a residential building,Fire Force,amharic,0.84
"Active robbery at the Mosque, need backup",Police,english,0.91
Help! industrial fire at a private residence,Fire Force,english,0.95
Call police: trespassing happening at a compound right now,Police,english,0.92
"Person experiencing animal bite at the School, need ambulance",Medical/Hospital,english,0.86
"Report of theft at Sarbet, police dispatched",Police,amharic,0.91
Smoke reported: structure fire at Atlas area,Fire Force,amharic,0.91
Crime alert: assault at Adama Market,Police,amharic,0.85
Security incident: vandalism at the local Pharmacy,Police,english,0.89
Emergency response needed for carbon monoxide alarm at the Bank,Fire Force,english,0.85
Help! basement fire at Piazza,Fire Force,english,0.88
"missing person in progress at Kebele 04, police needed",Police,english,0.89
"Report of carjacking at Bus Terminal, police dispatched",Police,english,0.92
Fire alarm: wildfire at Piazza,Fire Force,english,0.99
Emergency: drug dealing occurring at Kebele 02,Police,afaan_oromo,0.85
Smoke reported: rubbish fire at Piazza,Fire Force,english,0.9
Emergency: fuel spill occurring at an Apartment building,Fire Force,english,0.91
Smoke reported: vehicle fire at the Roundabout,Fire Force,english,0.87
"URGENT: burglary reported at a family home, send officers",Police,amharic,0.93
Emergency response needed for electrical fire at a residential building,Fire Force,english,0.9
"Report of missing person at the Main Factory, police dispatched",Police,amharic,0.78
"Report of forest fire at the School, fire trucks needed",Fire Force,english,0.95
Law enforcement required for stabbing at Mexico Square,Police,english,0.98
Emergency response needed for chemical fire at a dormitory,Fire Force,english,0.99
Fire alarm: gas leak at the Roundabout,Fire Force,english,0.9
Hazardous situation: rubbish fire at Gerji,Fire Force,english,0.88
"hypothermia reported at an Apartment building, send medical help",Medical/Hospital,english,0.86
Medical crisis: asthma attack at the local Pharmacy,Medical/Hospital,english,0.97
"Person experiencing allergic reaction at Bus Terminal, need ambulance",Medical/Hospital,amharic,0.89
Medical crisis: fainting spell at the Roundabout,Medical/Hospital,afaan_oromo,0.84
Someone is having heat stroke at my Home,Medical/Hospital,english,0.91
"URGENT: rubbish fire reported at CMC Condominium, send fire department",Fire Force,english,0.89
Police needed immediately for burglary at the Bank,Police,english,0.93
"Report of chemical fire at Bus Terminal, fire trucks needed",Fire Force,english,0.88
Police assistance required for drug dealing at Bole Road,Police,english,0.93
Emergency: pickpocketing occurring at a shared house,Police,afaan_oromo,0.83
"Report of chimney fire at the Bank, fire trucks needed",Fire Force,english,0.94
Fire emergency: hazmat incident at Main Road,Fire Force,english,0.9
Medical emergency: severe bleeding reported at Atlas area,Medical/Hospital,afaan_oromo,0.84
"URGENT: domestic dispute reported at Piazza, send officers",Police,english,0.91
Call police: burglary happening at the Fire Station right now,Police,english,0.98
"URGENT: warehouse fire reported at my Home, send fire department",Fire Force,english,0.97
Help! fraud at Main Road,Police,english,0.85
Smoke reported: fuel spill at the Main Factory,Fire Force,english,0.92
Security incident: domestic dispute at CMC Condominium,Police,english,0.87
Help! home invasion at Kebele 08,Police,english,0.95
Need doctor for chest pain at Central Bank immediately,Medical/Hospital,amharic,0.91
Emergency response needed for wildfire at the Mosque,Fire Force,amharic,0.91
Crime alert: riot at Main Road,Police,english,0.86
Hazardous situation: forest fire at the Bank,Fire Force,afaan_oromo,0.84
"Report of kidnapping at Train Station, police dispatched",Police,english,0.95
Emergency response needed for industrial fire at a local house,Fire Force,english,0.99
Call police: pickpocketing happening at the Office right now,Police,english,0.92
Crime alert: robbery at a private residence,Police,amharic,0.9
"Person experiencing eye injury at Atlas area, need ambulance",Medical/Hospital,english,0.92
"Person experiencing drowning incident at the Stadium, need ambulance",Medical/Hospital,english,0.97
Law enforcement required for drug dealing at Bole Road,Police,amharic,0.87
"theft at the Office, immediate police response needed",Police,english,0.89
Someone is having collapsed person at a residential building,Medical/Hospital,english,0.96
Police needed immediately for drug dealing at the Mosque,Police,english,0.93
"Report of breathing difficulty at the Hotel, medical team required",Medical/Hospital,english,0.93
"Critical: choking incident at a family home, need doctor",Medical/Hospital,english,0.94
"Person experiencing poisoning at the local Pharmacy, need ambulance",Medical/Hospital,afaan_oromo,0.93
Structure fire: wildfire at my Home,Fire Force,english,0.97
Person suffering from severe headache at Mexico Square,Medical/Hospital,amharic,0.88
"URGENT: shooting reported at the Main Factory, send officers",Police,english,0.99
Emergency! burn victim at the Main Factory,Medical/Hospital,amharic,0.81
Medical crisis: hypothermia at the Restaurant,Medical/Hospital,english,0.91
"shooting at CMC Condominium, immediate police response needed",Police,amharic,0.92
Help! woman in labor occurring at Gerji,Medical/Hospital,english,0.88
Person suffering from panic attack at the shopping mall,Medical/Hospital,english,0.85
Hazardous situation: basement fire at Main Road,Fire Force,english,0.9
"Patient with allergic reaction at Adama Market, requires hospital transport",Medical/Hospital,english,0.89
Security incident: suspicious person at the University campus,Police,english,0.86
Emergency: hit and run occurring at a family home,Police,english,0.95
Smoke reported: warehouse fire at a residential building,Fire Force,english,0.92
Emergency response needed for chimney fire at Adama Market,Fire Force,english,0.86
Emergency! burn victim at Central Bank,Medical/Hospital,english,0.86
Emergency: brush fire occurring at the Stadium,Fire Force,amharic,0.88
"Active hit and run at the shopping mall, need backup",Police,english,0.84
Someone is having hypothermia at the Main Factory,Medical/Hospital,english,0.9
"head injury reported at Piazza, send medical help",Medical/Hospital,english,0.94
"Critical: vehicle fire at Train Station, multiple units needed",Fire Force,english,0.96
Emergency response needed for house fire at the Hospital gate,Fire Force,english,0.93
Fire response required for electrical fire at Kazanchis,Fire Force,english,0.94
Hazardous situation: roof fire at Atlas area,Fire Force,english,0.9
Feedback: system test,Other,english,0.92
Medical emergency: respiratory distress reported at Kebele 04,Medical/Hospital,english,0.91
"Report of smoke investigation at the Church, fire trucks needed",Fire Force,amharic,0.8
"stabbing at my Home, immediate police response needed",Police,english,0.92
"eye injury reported at the Police Station, send medical help",Medical/Hospital,english,0.92
Emergency medical assistance needed for animal bite at a family home,Medical/Hospital,amharic,0.8
"Report of identity theft at my Home, police dispatched",Police,english,0.89
"Witnessed armed robbery at the Hospital gate, send police",Police,english,0.96
Call firefighters: chimney fire at the Office,Fire Force,amharic,0.91
"Report of broken leg at a local house, medical team required",Medical/Hospital,amharic,0.88
Structure fire: carbon monoxide alarm at a dormitory,Fire Force,english,0.91
Person suffering from fainting spell at Main Road,Medical/Hospital,amharic,0.8
Structure fire: warehouse fire at the Police Station,Fire Force,english,0.92
Medical crisis: breathing difficulty at a family home,Medical/Hospital,english,0.86
Law enforcement required for fight at the Main Factory,Police,english,0.92
"Critical: poisoning at a private residence, need doctor",Medical/Hospital,english,0.89
Help! vehicle fire at the Roundabout,Fire Force,english,0.86
Emergency medical assistance needed for hypothermia at the Hotel,Medical/Hospital,english,0.85
Person suffering from unconscious person at Adama Market,Medical/Hospital,english,0.88
Emergency medical assistance needed for breathing difficulty at a dormitory,Medical/Hospital,english,0.86
Emergency response needed for apartment fire at the Park,Fire Force,english,0.93
Fire emergency: chemical fire at the School,Fire Force,english,0.94
"Active trespassing at the School, need backup",Police,english,0.9
Law enforcement required for drug dealing at a private residence,Police,english,0.85
Person suffering from cardiac arrest at Central Bank,Medical/Hospital,english,0.95
"Report of chest pain at the University campus, medical team required",Medical/Hospital,english,0.93
"fight in progress at the Mosque, police needed",Police,english,0.86
Security incident: vandalism at the Hotel,Police,english,0.86
Fire alarm: confined space rescue at Train Station,Fire Force,english,0.92
"Report of forest fire at the Police Station, fire trucks needed",Fire Force,english,0.88
Flames visible: roof fire at the Bank,Fire Force,english,0.98
Emergency response needed for forest fire at Main Road,Fire Force,english,0.91
Emergency! panic attack at the Main Factory,Medical/Hospital,english,0.85
Fire emergency: chimney fire at Bole Road,Fire Force,english,0.85
Police needed immediately for assault at the Park,Police,afaan_oromo,0.86
Ambulance needed immediately for burn injury at Train Station,Medical/Hospital,english,0.9
"URGENT: gas leak reported at the Church, send fire department",Fire Force,english,0.95
Fire emergency: carbon monoxide alarm at the Park,Fire Force,english,0.92
Ambulance needed immediately for seizure at the Mosque,Medical/Hospital,english,0.94
Someone is having respiratory distress at the Hotel,Medical/Hospital,amharic,0.87
Fire response required for chimney fire at a local house,Fire Force,amharic,0.88
Call firefighters: attic fire at the Hospital gate,Fire Force,english,0.88
"URGENT: collapsed person at the Hospital gate, send paramedics",Medical/Hospital,english,0.92
Fire alarm: chimney fire at the Roundabout,Fire Force,english,0.85
Security incident: suspicious person at a local house,Police,amharic,0.84
Smoke reported: kitchen fire at a family home,Fire Force,afaan_oromo,0.9
Call police: assault happening at the Roundabout right now,Police,english,0.99
Help! fuel spill at a residential building,Fire Force,english,0.92
Structure fire: chimney fire at the local Pharmacy,Fire Force,english,0.94
