text,label,language,confidence_score
የህክምና ድንገተኛ ሁኔታ ተከስቷል በስታዲየም,Medical/Hospital,amharic,0.75
Ambulaansii ariifachiisaa Staadiyamii,Medical/Hospital,afaan_oromo,0.84
Gas main break with strong odor throughout area at the University campus,Fire Force,english,0.9
Something doesn't look right here at the Stadium,Police,english,0.44
ህመምተኛ አለ ዶክተር ያስፈልጋል በስታዲየም,Medical/Hospital,amharic,0.86
Not sure if it's a fire or something else at Bole Road,Fire Force,english,0.55
Waan hatamuun uumame Buufata Baabura,Police,afaan_oromo,0.83
"Active seizure, patient needs emergency medical care at a residential building",Medical/Hospital,english,0.98
Manni ibidda bubba'e Daandii Guddaa,Fire Force,afaan_oromo,0.8
የወንጀል ክስተት ተከስቷል በባቡር ጣቢያ,Police,amharic,0.84
Domestic violence incident with active assault at a residential building,Police,english,0.91
"Gas leak, people are unconscious at Train Station",Fire Force,english,0.66
"Major incident with fire, injuries, and crime scene at a private residence",Fire Force,english,0.55
Yeroo madaa namni dhukkubsate jira Staadiyamii,Medical/Hospital,afaan_oromo,0.76
አምቡላንስ በፍጥነት ይላኩ በቀበሌ 04,Medical/Hospital,amharic,0.75
ፖሊስ በአስቸኳይ ይላኩ በባቡር ጣቢያ,Police,amharic,0.77
"Kidnapping witnessed, suspect fleeing scene at the University campus",Police,english,0.94
Manni ibidda bubba'e Piazza,Fire Force,afaan_oromo,0.86
ሐኪም በአስቸኳይ ይፈለጋል በፓርክ,Medical/Hospital,amharic,0.82
Practice report for training purposes,Other,english,0.9
አምቡላንስ በፍጥነት ይላኩ በማዕከላዊ ባንክ,Medical/Hospital,amharic,0.8
"Person shot, multiple injuries reported at an Apartment building",Medical/Hospital,english,0.58
"Chemical facility fire, hazardous materials involved at a family home",Fire Force,english,0.89
"Apartment fire, people trapped inside at an Apartment building",Fire Force,english,0.65
ጥቃት ደርሶብኛል ፖሊስ ይምጡ በቦሌ መንገድ,Police,amharic,0.78
Not sure if it's a crime but looks wrong at the Hospital gate,Police,english,0.62
Aarii baay'ee jira Piazza,Fire Force,afaan_oromo,0.72
"Officer needs backup, suspect resisting at Summit",Police,english,0.96
የህክምና ድንገተኛ ሁኔታ ተከስቷል በሲኤምሲ,Medical/Hospital,amharic,0.72
Structure fire with visible flames from multiple windows at Adama Market,Fire Force,english,0.88
"Could be a break-in, please investigate at the Office",Police,english,0.62
"Industrial fire with toxic smoke, evacuate area at the downtown area",Fire Force,english,0.9
Namni hame ta'e jira Staadiyamii,Police,afaan_oromo,0.71
የወንጀል ክስተት ተከስቷል በስታዲየም,Police,amharic,0.74
"Kidnapping witnessed, suspect fleeing scene at a residential building",Police,english,0.96
"Testing the app, please ignore",Other,english,0.97
"Severe bleeding, send paramedics right away at the downtown area",Medical/Hospital,english,0.9
"Carjacking occurring right now, suspect armed at Summit",Police,english,0.89
Gas main break with strong odor throughout area at a family home,Fire Force,english,0.96
Structure fire with visible flames from multiple windows at Gerji,Fire Force,english,0.94
Demonstration mode active,Other,english,0.9
Waan hatamuun uumame Buufata Baabura,Police,afaan_oromo,0.87
"Gas leak, people are unconscious at Mexico Square",Fire Force,english,0.66
Arson suspect caught on fire at Sarbet,Police,english,0.57
Car crash with fire and suspected DUI at Summit,Fire Force,english,0.58
"Building explosion, multiple casualties at the city center",Fire Force,english,0.63
Manni ibidda bubba'e Baankii Qabxii,Fire Force,afaan_oromo,0.86
Not sure but better check this area at the Gas Station,Police,english,0.53
"Fight with weapons, people are injured at the Gas Station",Medical/Hospital,english,0.59
ፖሊስ በአስቸኳይ ይላኩ በአዳማ ገበያ,Police,amharic,0.79
Forest fire spreading rapidly toward homes at the Hospital gate,Fire Force,english,0.88
"Apartment fire, people trapped inside at the Stadium",Fire Force,english,0.65
Manni ibidda bubba'e Staadiyamii,Fire Force,afaan_oromo,0.82
Domestic violence incident with active assault at a private residence,Police,english,0.89
Multi-vehicle accident with fire on highway at the downtown area,Fire Force,english,0.9
Aarii baay'ee jira Kebele 04,Fire Force,afaan_oromo,0.83
"Chemical facility fire, hazardous materials involved at the commercial district",Fire Force,english,0.96
"Major incident with fire, injuries, and crime scene at the business district",Fire Force,english,0.55
"Could be a break-in, please investigate at the local Pharmacy",Police,english,0.43
Yeroo madaa namni dhukkubsate jira Kebele 04,Medical/Hospital,afaan_oromo,0.78
Terrorist attack causing fire and casualties at Train Station,Police,english,0.52
ህመምተኛ አለ ዶክተር ያስፈልጋል በቦሌ መንገድ,Medical/Hospital,amharic,0.79
"Someone might need medical attention, not sure at Kebele 02",Medical/Hospital,english,0.45
Waan hatamuun uumame Adama Gandaa,Police,afaan_oromo,0.84
"Apartment fire, people trapped inside at Atlas area",Fire Force,english,0.65
የህክምና ድንገተኛ ሁኔታ ተከስቷል በማዕከላዊ ባንክ,Medical/Hospital,amharic,0.8
Gas main break with strong odor throughout area at my Home,Fire Force,english,0.96
Just checking if the system works,Other,english,0.9
"I think there's a medical issue, can you check? at the Office",Medical/Hospital,english,0.62
"Burglary in progress, suspect inside building at Gerji",Police,english,0.95
"Burglary in progress, suspect inside building at the commercial district",Police,english,0.9
House fire with smoke inhalation victims at Bole Road,Fire Force,english,0.64
"Gas leak, people are unconscious at Piazza",Fire Force,english,0.66
"Riot with multiple offenders, public safety risk at the Park",Police,english,0.94
Not sure but better check this area at Kazanchis,Police,english,0.48
ጢስ እየወጣ ነው እሳት ሊኖር ይችላል በስታዲየም,Fire Force,amharic,0.78
"Possible smoke, but I'm not certain at CMC Condominium",Fire Force,english,0.65
"I hear someone crying for help, maybe injured at the city center",Medical/Hospital,english,0.67
Protestors burning vehicles at the University campus,Police,english,0.6
"Person shot, multiple injuries reported at the Stadium",Medical/Hospital,english,0.58
Waan bala'aan uumame Piazza,Police,afaan_oromo,0.78
Car crash with fire and suspected DUI at the Hospital gate,Fire Force,english,0.58
ዘራፊ ገብቷል ፖሊስ ያስፈልጋል በቀበሌ 02,Police,amharic,0.83
"A stabbing occurred, victim is bleeding heavily at the downtown area",Medical/Hospital,english,0.62
Arson suspect caught on fire at Kazanchis,Police,english,0.57
"I think I see smoke, please verify at the city center",Fire Force,english,0.6
Waan hatamuun uumame Kebele 04,Police,afaan_oromo,0.88
Gaasiin yaa'a jira Buufata Baabura,Fire Force,afaan_oromo,0.79
"A stabbing occurred, victim is bleeding heavily at Summit",Medical/Hospital,english,0.62
Not sure but someone looks sick at Kebele 02,Medical/Hospital,english,0.48
"Sample message, disregard",Other,english,0.95
Car crash with fire and suspected DUI at the Stadium,Fire Force,english,0.58
የህክምና ድንገተኛ ሁኔታ ተከስቷል በስታዲየም,Medical/Hospital,amharic,0.86
Car crash with fire and suspected DUI at a private residence,Fire Force,english,0.58
"Someone is acting strange, might need doctor at a private residence",Medical/Hospital,english,0.5
"Maybe a robbery, not certain at the local Pharmacy",Police,english,0.43
Practice report for training purposes,Other,english,0.96
"Apartment fire, people trapped inside at the Gas Station",Fire Force,english,0.65
Waan bala'aan uumame Buufata Baabura,Police,afaan_oromo,0.88
የእሳት አደጋ ተከስቷል ፈጣን ምላሽ ያስፈልጋል በፒያሳ,Fire Force,amharic,0.79
ዘራፊ ገብቷል ፖሊስ ያስፈልጋል በቦሌ መንገድ,Police,amharic,0.73
"Simulation running, no action needed",Other,english,0.88
"I heard something, might be trouble at Bus Terminal",Police,english,0.67
Structure fire with visible flames from multiple windows at the construction site,Fire Force,english,0.9
"Industrial fire with toxic smoke, evacuate area at Gerji",Fire Force,english,0.95
"Apartment fire, people trapped inside at Kazanchis",Fire Force,english,0.65
ጥቃት ደርሶብኛል ፖሊስ ይምጡ በቀበሌ 04,Police,amharic,0.85
"I hear someone crying for help, maybe injured at the University campus",Medical/Hospital,english,0.57
"Person with allergic reaction, throat swelling, anaphylaxis at Bus Terminal",Medical/Hospital,english,0.96
Gas main break with strong odor throughout area at the construction site,Fire Force,english,0.87
"Child choking, immediate medical intervention needed at the commercial district",Medical/Hospital,english,0.96
"Child choking, immediate medical intervention needed at a local house",Medical/Hospital,english,0.98
Gaasiin yaa'a jira Adama Gandaa,Fire Force,afaan_oromo,0.72
"Maybe a robbery, not certain at Bole Road",Police,english,0.61
Car crash with fire and suspected DUI at the Stadium,Fire Force,english,0.58
"Possible smoke, but I'm not certain at Main Road",Fire Force,english,0.61
"Person shot, multiple injuries reported at Main Road",Medical/Hospital,english,0.58
ፖሊስ በአስቸኳይ ይላኩ በአዳማ ገበያ,Police,amharic,0.85
Gargaarsa fayyaa barbaada Kebele 02,Medical/Hospital,afaan_oromo,0.81
"Stroke symptoms, FAST positive, need hospital at Piazza",Medical/Hospital,english,0.9
ፖሊስ በአስቸኳይ ይላኩ በፓርክ,Police,amharic,0.82
"No emergency, just a test message",Other,english,0.94
"Gas explosion reported, building collapse possible at Gerji",Fire Force,english,0.99
የህክምና ድንገተኛ ሁኔታ ተከስቷል በቀበሌ 02,Medical/Hospital,amharic,0.73
"Active seizure, patient needs emergency medical care at Piazza",Medical/Hospital,english,0.97
Waan hatamuun uumame Paarkii,Police,afaan_oromo,0.84
ህመምተኛ አለ ዶክተር ያስፈልጋል በአውቶቡስ ቴርሚናል,Medical/Hospital,amharic,0.76
Yeroo madaa namni dhukkubsate jira Daandii Guddaa,Medical/Hospital,afaan_oromo,0.77
የህዝብ ጸጥታ ችግር አለ በአዳማ ገበያ,Police,amharic,0.88
"Officer needs backup, suspect resisting at Gerji",Police,english,0.95
Rimeen uumame poolisii barbaada Kebele 02,Police,afaan_oromo,0.82
"Unconscious person not breathing, cardiac arrest at Bole Road",Medical/Hospital,english,0.87
"Fight with weapons, people are injured at Piazza",Medical/Hospital,english,0.59
"Stroke symptoms, FAST positive, need hospital at Adama Market",Medical/Hospital,english,0.88
Criminal barricaded in burning building at the Office,Police,english,0.63
I think I see something suspicious at the marketplace,Police,english,0.67
"Person shot, multiple injuries reported at Gerji",Medical/Hospital,english,0.58
እሳት ተነስቷል የእሳት አደጋ መከላከያ ይላኩ በፓርክ,Fire Force,amharic,0.72
"Something burning maybe, please check at Kebele 04",Fire Force,english,0.61
Not sure if it's a fire or something else at the shopping mall,Fire Force,english,0.48
"Stroke symptoms, FAST positive, need hospital at Kebele 02",Medical/Hospital,english,0.97
ሐኪም በአስቸኳይ ይፈለጋል በቦሌ መንገድ,Medical/Hospital,amharic,0.77
"Someone is acting strange, might need doctor at my Home",Medical/Hospital,english,0.47
"Unconscious person not breathing, cardiac arrest at the city center",Medical/Hospital,english,0.98
Structure fire with visible flames from multiple windows at Kebele 04,Fire Force,english,0.88
Gargaarsa fayyaa barbaada Paarkii,Medical/Hospital,afaan_oromo,0.86
"Burglary in progress, suspect inside building at the Park",Police,english,0.97
Dhibee fayyaa cimaa uumame Paarkii,Medical/Hospital,afaan_oromo,0.84
Multi-vehicle accident with fire on highway at the downtown area,Fire Force,english,0.97
"Possible heart attack, but I'm not certain at Train Station",Medical/Hospital,english,0.5
"I smell something like smoke, not sure at a residential building",Fire Force,english,0.61
"Child choking, immediate medical intervention needed at Train Station",Medical/Hospital,english,0.9
Gaasiin yaa'a jira Piazza,Fire Force,afaan_oromo,0.85
Not sure but someone looks sick at a residential building,Medical/Hospital,english,0.67
Not sure but better check this area at the Office,Police,english,0.63
"Burglary in progress, suspect inside building at Central Bank",Police,english,0.94
"Burglary in progress, suspect inside building at Main Road",Police,english,0.95
Ibiddi bubba'e jira Kebele 04,Fire Force,afaan_oromo,0.84
"Someone is acting strange, might need doctor at the business district",Medical/Hospital,english,0.59
ፖሊስ በአስቸኳይ ይላኩ በሲኤምሲ,Police,amharic,0.76
Demonstration mode active,Other,english,0.88
